true_mos,predicted_mos,test_configuration,model,mse
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7587702903730291,"(30, 2.5, 10, 2)",GradientBoostingRegressor,0.2588472083662564
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.7590673575129502,"(30, 2.5, 10, 2)",ExtraTreesRegressor,0.25914957448521786
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.5580204248274847,"(30, 2.5, 10, 2)",LinearRegression,0.09487658211090415
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.25,0.6327551681747101,"(30, 2.5, 10, 2)",Pipeline,0.14650151876445064
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
0.5,0.7998282711801611,"(30, 2.5, 10, 3)",RandomForestRegressor,0.08989699219888422
