user_id,pc_name,second,head_velocity_m_per_s,gaze_velocity_deg_per_s,head_movement_category,gaze_movement_category,overall_movement_category
9,PCReadyForWinter,9,2.1553583093953304,208.02208363480887,Medium,Medium,Medium
9,PCReadyForWinter,10,1.4950507548450407,108.47530665672464,Medium,Medium,Medium
9,PCReadyForWinter,11,2.89762164506411,229.14896022528745,Medium,Medium,Medium
9,PCReadyForWinter,12,3.0577761480658605,131.86291007073112,Medium,Medium,Medium
9,PCReadyForWinter,13,2.9742140746272128,123.38079948530896,Medium,Medium,Medium
9,PCReadyForWinter,14,0.9637610741540766,146.80839738013304,Medium,Medium,Medium
9,PCReadyForWinter,15,1.0527767857332422,364.30864250796697,Medium,Medium,Medium
9,PCReadyForWinter,16,0.1683268817431637,22.073249188766066,Medium,Medium,Medium
9,PCReadyForWinter,17,0.11152079842637688,12.66687215527707,Medium,Medium,Medium
9,PCReadyForWinter,18,0.06599769770374932,12.857245293118586,Medium,Medium,Medium
9,PCReadyForWinter,19,0.06657522662350122,30.793764021378056,Medium,Medium,Medium
10,PCBlueSpin,1,0.4580651021739938,143.28587138137217,Medium,Medium,Medium
10,PCBlueSpin,2,0.07094259866126353,9.059544909989441,Medium,Medium,Medium
10,PCBlueSpin,3,0.034987656656285955,2.5422912445684385,Medium,Medium,Medium
10,PCBlueSpin,4,0.4574608401560951,60.449673536081626,Medium,Medium,Medium
10,PCBlueSpin,5,0.934997535873882,93.57161100001161,Medium,Medium,Medium
10,PCBlueSpin,6,1.7859451741059202,273.458271832779,Medium,Medium,Medium
10,PCBlueSpin,7,1.1872395929777975,182.07703286627776,Medium,Medium,Medium
10,PCBlueSpin,8,0.46888794813653634,14.902456810762606,Medium,Medium,Medium
10,PCBlueSpin,9,0.5597138797705398,44.26686838587809,Medium,Medium,Medium
10,PCBlueSpin,10,0.9670907111253884,156.62730020296988,Medium,Medium,Medium
10,PCBlueSpin,11,0.7287480647542388,99.45990605786459,Medium,Medium,Medium
10,PCBlueSpin,12,0.7523246953110525,122.79357220279677,Medium,Medium,Medium
10,PCBlueSpin,13,1.162854909082075,310.5701883557022,Medium,Medium,Medium
10,PCBlueSpin,14,0.9703407241612867,209.74522364258627,Medium,Medium,Medium
10,PCBlueSpin,15,0.6149105431219922,109.23545024409975,Medium,Medium,Medium
10,PCBlueSpin,16,0.3673323873196654,13.353890004971895,Medium,Medium,Medium
10,PCBlueSpin,17,0.6176454840320476,31.486832599589462,Medium,Medium,Medium
10,PCBlueSpin,18,1.7639407280540218,83.41065596209293,Medium,Medium,Medium
10,PCBlueSpin,19,1.1206964364977714,86.93929122215128,Medium,Medium,Medium
10,PCCasualSquat,1,0.10634270113272383,49.6325726599062,Medium,Medium,Medium
10,PCCasualSquat,2,0.593358266758522,116.60458791527779,Medium,Medium,Medium
10,PCCasualSquat,3,0.7633725442518973,110.46364098692689,Medium,Medium,Medium
10,PCCasualSquat,4,0.44462386251457253,19.383611707878984,Medium,Medium,Medium
10,PCCasualSquat,5,0.33611430403916054,23.457892908009445,Medium,Medium,Medium
10,PCCasualSquat,6,0.09704896235864319,4.541863574390116,Medium,Medium,Medium
10,PCCasualSquat,7,0.06858275800353325,22.663387696256965,Medium,Medium,Medium
10,PCCasualSquat,8,0.28556569798674586,15.301595479670922,Medium,Medium,Medium
10,PCCasualSquat,9,0.9098208579995726,82.13416420419566,Medium,Medium,Medium
10,PCCasualSquat,10,1.1937970548509684,106.31747166709903,Medium,Medium,Medium
10,PCCasualSquat,11,0.6397935179296355,131.353183772022,Medium,Medium,Medium
10,PCCasualSquat,12,1.2001257390721454,234.15682681027076,Medium,Medium,Medium
10,PCCasualSquat,13,1.036175399312817,127.38640330363297,Medium,Medium,Medium
10,PCCasualSquat,14,0.42869037974055674,29.21787534336931,Medium,Medium,Medium
10,PCCasualSquat,15,0.3770077495651813,23.61722841074313,Medium,Medium,Medium
10,PCCasualSquat,16,0.3878618367475026,47.45630971909336,Medium,Medium,Medium
10,PCCasualSquat,17,1.5820607699134144,190.08546140755917,Medium,Medium,Medium
10,PCCasualSquat,18,0.12435640132049693,27.995587910919145,Medium,Medium,Medium
10,PCCasualSquat,19,1.2291872604173149,248.53423790555544,Medium,Medium,Medium
10,PCFlowerDance,1,0.3635771124183376,28.800219454037606,Medium,Medium,Medium
10,PCFlowerDance,2,0.5309230014551618,140.21362164088234,Medium,Medium,Medium
10,PCFlowerDance,3,0.03980619279256982,23.96864523997536,Medium,Medium,Medium
10,PCFlowerDance,4,0.4582440646616545,134.88962516318063,Medium,Medium,Medium
10,PCFlowerDance,5,0.09278697675306224,3.58489099145776,Medium,Medium,Medium
10,PCFlowerDance,6,0.7294072899477493,83.88578326466163,Medium,Medium,Medium
10,PCFlowerDance,7,0.37554278930879387,15.314081991045141,Medium,Medium,Medium
10,PCFlowerDance,8,1.9342909425944839,261.9816231494796,Medium,Medium,Medium
10,PCFlowerDance,9,1.3904795050855074,194.04188594444727,Medium,Medium,Medium
10,PCFlowerDance,10,0.8720812362904588,128.29062606274306,Medium,Medium,Medium
10,PCFlowerDance,11,0.3026067567443211,24.824492888040524,Medium,Medium,Medium
10,PCFlowerDance,12,0.7450890993853662,143.43132606423023,Medium,Medium,Medium
10,PCFlowerDance,13,0.9518191095810893,102.16270930358306,Medium,Medium,Medium
10,PCFlowerDance,14,0.6793267697678519,66.15602186957415,Medium,Medium,Medium
10,PCFlowerDance,15,0.7959627841748802,165.11529793197056,Medium,Medium,Medium
10,PCFlowerDance,16,1.275747978513833,161.86467087133286,Medium,Medium,Medium
10,PCFlowerDance,17,0.8126087117122546,92.69604374460656,Medium,Medium,Medium
10,PCFlowerDance,18,0.6782665395909753,35.84965068741196,Medium,Medium,Medium
10,PCFlowerDance,19,1.4345229530539394,170.20841608670224,Medium,Medium,Medium
10,PCReadyForWinter,1,0.07075540051212004,12.038106353983181,Medium,Medium,Medium
10,PCReadyForWinter,2,0.06413349199202079,10.305195529521209,Medium,Medium,Medium
10,PCReadyForWinter,3,0.08434705009338649,21.080082280031284,Medium,Medium,Medium
10,PCReadyForWinter,4,0.06589939910073266,29.17651145526968,Medium,Medium,Medium
10,PCReadyForWinter,5,0.5726393164123913,89.76428285377209,Medium,Medium,Medium
10,PCReadyForWinter,6,0.22567907856092945,14.690542608520305,Medium,Medium,Medium
10,PCReadyForWinter,7,0.4544345248143972,16.31167583542429,Medium,Medium,Medium
10,PCReadyForWinter,8,0.6118092388411525,30.764503348451186,Medium,Medium,Medium
10,PCReadyForWinter,9,0.7668086012707284,116.82576508139577,Medium,Medium,Medium
10,PCReadyForWinter,10,0.40846584874574,59.43480951235752,Medium,Medium,Medium
10,PCReadyForWinter,11,0.7662207063829619,84.61040976368719,Medium,Medium,Medium
10,PCReadyForWinter,12,0.619723857413327,75.5000799633982,Medium,Medium,Medium
10,PCReadyForWinter,13,0.37122772963362194,17.3053143804759,Medium,Medium,Medium
10,PCReadyForWinter,14,0.9284354784396229,94.75807533177074,Medium,Medium,Medium
10,PCReadyForWinter,15,0.9969515370127935,94.89827240116318,Medium,Medium,Medium
10,PCReadyForWinter,16,0.408126477775854,29.17360549660076,Medium,Medium,Medium
10,PCReadyForWinter,17,0.8087169204647725,70.55871111193117,Medium,Medium,Medium
10,PCReadyForWinter,18,0.4606655616276933,29.23655079468811,Medium,Medium,Medium
10,PCReadyForWinter,19,0.3057233654743406,29.40569054265654,Medium,Medium,Medium
11,PCBlueSpin,1,0.4471818422836311,88.73699793526976,Low,Medium,Low
11,PCBlueSpin,2,0.2242095815700041,47.661993329427624,Low,Medium,Low
11,PCBlueSpin,3,0.012290519700353211,3.320700484494848,Low,Medium,Low
11,PCBlueSpin,4,0.023150263998670234,4.915559266492052,Low,Medium,Low
11,PCBlueSpin,5,0.008948360137920362,2.6961348974982116,Low,Medium,Low
11,PCBlueSpin,6,0.010406226443548635,1.4969107195468874,Low,Medium,Low
11,PCBlueSpin,7,0.22584344381392213,49.168806989083876,Low,Medium,Low
11,PCBlueSpin,8,0.01697748098740917,1.8718771492853694,Low,Medium,Low
11,PCBlueSpin,9,0.010772553684399057,1.5224327103007826,Low,Medium,Low
11,PCBlueSpin,10,0.012511566391885878,2.3073565233560647,Low,Medium,Low
11,PCBlueSpin,11,0.25101241844757655,57.634125186648106,Low,Medium,Low
11,PCBlueSpin,12,0.015666916103670336,4.228093681600407,Low,Medium,Low
11,PCBlueSpin,13,0.01889458123753459,4.824325729587288,Low,Medium,Low
11,PCBlueSpin,14,0.023569561841576336,5.3859860789931595,Low,Medium,Low
11,PCBlueSpin,15,0.40521206934598725,107.80841843676416,Low,Medium,Low
11,PCBlueSpin,16,0.22263575835151164,56.98638206554967,Low,Medium,Low
11,PCBlueSpin,17,0.23373905218066285,56.09856378068636,Low,Medium,Low
11,PCBlueSpin,18,0.3711141058366622,20.72237301074272,Low,Medium,Low
11,PCBlueSpin,19,0.29172044841677586,58.582922275742,Low,Medium,Low
11,PCCasualSquat,1,0.45310816813145177,145.57667824204663,Low,Medium,Low
11,PCCasualSquat,2,0.12423874333873541,45.3147307551271,Low,Medium,Low
11,PCCasualSquat,3,0.5374685215740744,146.4724572635105,Low,Medium,Low
11,PCCasualSquat,4,0.02309037990747611,4.119968282920811,Low,Medium,Low
11,PCCasualSquat,5,0.022643309569719574,15.168085393567464,Low,Medium,Low
11,PCCasualSquat,6,0.0090585023647261,2.4112291337643668,Low,Medium,Low
11,PCCasualSquat,7,0.21877987554093448,73.42976596211007,Low,Medium,Low
11,PCCasualSquat,8,0.007213752499253105,7.59362016801137,Low,Medium,Low
11,PCCasualSquat,9,0.03805656260657639,22.007026297247123,Low,Medium,Low
11,PCCasualSquat,10,0.5515442199391061,147.0384105207095,Low,Medium,Low
11,PCCasualSquat,11,0.5731822903300904,166.70935459309533,Low,Medium,Low
11,PCCasualSquat,12,0.5381246067259539,166.05800268067796,Low,Medium,Low
11,PCCasualSquat,13,0.37219242390323826,92.91766877555638,Low,Medium,Low
11,PCCasualSquat,14,0.23356057419195383,67.21383629797546,Low,Medium,Low
11,PCCasualSquat,15,0.22693400487778592,63.76079655114544,Low,Medium,Low
11,PCCasualSquat,16,0.23998855105363406,72.1058013389362,Low,Medium,Low
11,PCCasualSquat,17,0.4414416543503893,108.1838840147997,Low,Medium,Low
11,PCCasualSquat,18,0.025003911945983295,11.42673192002572,Low,Medium,Low
11,PCCasualSquat,19,0.2217740401755847,73.61256928968417,Low,Medium,Low
11,PCFlowerDance,1,0.8119169673636639,242.5694971486214,Low,Medium,Low
11,PCFlowerDance,2,0.1726226719434969,5.635642327637064,Low,Medium,Low
11,PCFlowerDance,3,0.4533561517036175,135.8192029023111,Low,Medium,Low
11,PCFlowerDance,4,0.240128241580434,55.77562594993412,Low,Medium,Low
11,PCFlowerDance,5,0.14467156930957933,47.238375679145186,Low,Medium,Low
11,PCFlowerDance,6,0.33169096356985306,86.19512480444467,Low,Medium,Low
11,PCFlowerDance,7,0.232608914799982,51.866669449505224,Low,Medium,Low
11,PCFlowerDance,8,0.43498507741488646,111.8974299966157,Low,Medium,Low
11,PCFlowerDance,9,0.4328089085792684,109.35685231143393,Low,Medium,Low
11,PCFlowerDance,10,0.4761710604802638,112.38127486396985,Low,Medium,Low
11,PCFlowerDance,11,0.022929657129177047,18.350115975397017,Low,Medium,Low
11,PCFlowerDance,12,0.21525686317442955,50.393705701750775,Low,Medium,Low
11,PCFlowerDance,13,0.011913590183402847,4.173445968802111,Low,Medium,Low
11,PCFlowerDance,14,0.0199367929956068,5.782012546612002,Low,Medium,Low
11,PCFlowerDance,15,0.04430009234576871,11.401872425663962,Low,Medium,Low
11,PCFlowerDance,16,0.0202404625783605,9.442727815691745,Low,Medium,Low
11,PCFlowerDance,17,0.4294988884182745,96.9590740996504,Low,Medium,Low
11,PCFlowerDance,18,0.03088350346362657,9.330634420792416,Low,Medium,Low
11,PCFlowerDance,19,0.22478113031105404,54.202832494824264,Low,Medium,Low
11,PCReadyForWinter,1,0.05549926994804625,2.195457021248629,Low,Medium,Low
11,PCReadyForWinter,2,0.026468010322463965,1.4526525984340197,Low,Medium,Low
11,PCReadyForWinter,3,0.2490170914744094,54.658283730686136,Low,Medium,Low
11,PCReadyForWinter,4,0.2039625713505712,54.70872218374457,Low,Medium,Low
11,PCReadyForWinter,5,0.4539491546371784,100.95326830649475,Low,Medium,Low
11,PCReadyForWinter,6,0.2404860721824244,51.77184872750621,Low,Medium,Low
11,PCReadyForWinter,7,0.008784341853867993,1.4248000684288966,Low,Medium,Low
11,PCReadyForWinter,8,0.024489034873295474,0.6691507452445705,Low,Medium,Low
11,PCReadyForWinter,9,0.01531385351077066,1.451415833588339,Low,Medium,Low
11,PCReadyForWinter,10,0.021073919088079106,1.5857571214513917,Low,Medium,Low
11,PCReadyForWinter,11,0.21843112330738673,46.41776720840292,Low,Medium,Low
11,PCReadyForWinter,12,0.12089912917858447,25.928061472545373,Low,Medium,Low
11,PCReadyForWinter,13,1.0373500901864552,317.14869956027377,Low,Medium,Low
11,PCReadyForWinter,14,0.7305111911367015,354.3238782571565,Low,Medium,Low
11,PCReadyForWinter,15,0.27488828525576725,142.0990840542809,Low,Medium,Low
11,PCReadyForWinter,16,0.055699858845562826,11.25226517320029,Low,Medium,Low
11,PCReadyForWinter,17,0.01682862682178101,1.243417340809127,Low,Medium,Low
11,PCReadyForWinter,18,0.017915996141188172,8.684380326526119,Low,Medium,Low
11,PCReadyForWinter,19,0.025100574856137176,10.148742615622636,Low,Medium,Low
12,PCBlueSpin,1,0.8903736168503035,101.50390654232427,High,High,High
12,PCBlueSpin,2,0.6593763058952709,91.83264547288515,High,High,High
12,PCBlueSpin,3,2.124404487718822,186.87751766832997,High,High,High
12,PCBlueSpin,4,2.365653221096979,157.74117902093332,High,High,High
12,PCBlueSpin,5,2.975759920445878,282.96703307348776,High,High,High
12,PCBlueSpin,6,2.403485780960726,184.30790281985372,High,High,High
12,PCBlueSpin,7,1.6028275146239905,214.39320238532412,High,High,High
12,PCBlueSpin,8,0.3991833421816448,83.36021720461696,High,High,High
12,PCBlueSpin,9,0.5986321810484869,125.57539114886417,High,High,High
12,PCBlueSpin,10,1.2283708134330766,128.21874762359602,High,High,High
12,PCBlueSpin,11,0.5593305567110372,33.16979904901677,High,High,High
12,PCBlueSpin,12,1.7121846962926128,228.2124339920294,High,High,High
12,PCBlueSpin,13,2.132193367119207,207.82890917811514,High,High,High
12,PCBlueSpin,14,2.8957779362401688,356.06867296818746,High,High,High
12,PCBlueSpin,15,1.0572169445309612,174.1388484460277,High,High,High
12,PCBlueSpin,16,0.3896671611133807,93.90995579044738,High,High,High
12,PCBlueSpin,17,0.2280216424424211,43.15755292435897,High,High,High
12,PCBlueSpin,18,0.5023165405277361,125.85754238374052,High,High,High
12,PCBlueSpin,19,1.3606502173884383,219.8348549930182,High,High,High
12,PCCasualSquat,1,2.2756788681778626,267.5423260799435,High,High,High
12,PCCasualSquat,2,0.9706764688248591,107.89204494535191,High,High,High
12,PCCasualSquat,3,0.8293030226449126,37.529810234672915,High,High,High
12,PCCasualSquat,4,1.904740518228074,160.53904844872824,High,High,High
12,PCCasualSquat,5,3.409778393195246,361.4060655606821,High,High,High
12,PCCasualSquat,6,2.5756839512055967,215.10545361194113,High,High,High
12,PCCasualSquat,7,1.4953141498403888,129.86699836191906,High,High,High
12,PCCasualSquat,8,1.10590368620802,178.2630160617785,High,High,High
12,PCCasualSquat,9,0.311092013984339,48.23869564950997,High,High,High
12,PCCasualSquat,10,0.577006407960785,95.04448038430245,High,High,High
12,PCCasualSquat,11,0.604566413283486,111.28231894466249,High,High,High
12,PCCasualSquat,12,0.24700903784487213,54.9073885278352,High,High,High
12,PCCasualSquat,13,0.45113231790066627,82.32345106018363,High,High,High
12,PCCasualSquat,14,0.3488930116362763,67.26834045777792,High,High,High
12,PCCasualSquat,15,0.4245841180799274,64.9029171861724,High,High,High
12,PCCasualSquat,16,0.36185567995045537,76.06650525080573,High,High,High
12,PCCasualSquat,17,1.4229915774708215,136.13692725510873,High,High,High
12,PCCasualSquat,18,1.1384877904163817,117.2583090962381,High,High,High
12,PCCasualSquat,19,0.49635148300119797,116.92392935576733,High,High,High
12,PCFlowerDance,1,0.9908188602148501,246.91802821964384,High,High,High
12,PCFlowerDance,2,0.7620164309203626,126.88313665518602,High,High,High
12,PCFlowerDance,3,1.0222278833274918,84.03174293554478,High,High,High
12,PCFlowerDance,4,1.6238587287651192,99.13556516553288,High,High,High
12,PCFlowerDance,5,1.877754221825328,86.40079103272885,High,High,High
12,PCFlowerDance,6,0.8330686090464008,50.19796925768985,High,High,High
12,PCFlowerDance,7,1.3562222384384777,161.35325102068384,High,High,High
12,PCFlowerDance,8,1.1942396784922298,82.88584431001233,High,High,High
12,PCFlowerDance,9,1.3036818064575075,78.89703320609894,High,High,High
12,PCFlowerDance,10,1.0835678157375088,175.03176270971983,High,High,High
12,PCFlowerDance,11,0.38788128904036867,76.46810515890064,High,High,High
12,PCFlowerDance,12,0.3695596637328332,59.17971934421536,High,High,High
12,PCFlowerDance,13,0.3735266497291333,62.52673734865435,High,High,High
12,PCFlowerDance,14,1.2913449436378075,166.0390630391186,High,High,High
12,PCFlowerDance,15,1.4738556515712826,85.14766579066645,High,High,High
12,PCFlowerDance,16,1.9734929222527544,157.69335816762097,High,High,High
12,PCFlowerDance,17,0.5000131180547629,170.5449329136065,High,High,High
12,PCFlowerDance,18,0.6647780536608733,169.3407839385618,High,High,High
12,PCFlowerDance,19,0.5027834371788302,47.407293510774565,High,High,High
12,PCReadyForWinter,1,0.4579633088088389,22.567111059098366,High,High,High
12,PCReadyForWinter,2,2.45241346664157,118.23624003494743,High,High,High
12,PCReadyForWinter,3,3.2716761470299955,226.8872988629008,High,High,High
12,PCReadyForWinter,4,1.9907164651775715,156.44655555011215,High,High,High
12,PCReadyForWinter,5,3.257434437649201,256.0078568678501,High,High,High
12,PCReadyForWinter,6,0.5944453030568492,114.69047608528554,High,High,High
12,PCReadyForWinter,7,0.4590479556161751,74.67083564601907,High,High,High
12,PCReadyForWinter,8,0.07274425612674229,3.3525793871980745,High,High,High
12,PCReadyForWinter,9,1.242401569309212,69.62038833887907,High,High,High
12,PCReadyForWinter,10,1.6243224393913809,171.6172001369826,High,High,High
12,PCReadyForWinter,11,0.7889429299466219,160.5058755331463,High,High,High
12,PCReadyForWinter,12,0.09643256800344151,26.341748371223993,High,High,High
12,PCReadyForWinter,13,0.2604816847933347,85.26086777461519,High,High,High
12,PCReadyForWinter,14,0.1821279215598231,56.998267304917846,High,High,High
12,PCReadyForWinter,15,0.5505740800087253,138.8621747775691,High,High,High
12,PCReadyForWinter,16,0.7500710392204504,180.60248439818167,High,High,High
12,PCReadyForWinter,17,0.34644346508554114,10.487408098931084,High,High,High
12,PCReadyForWinter,18,1.0669051442438102,73.87887625683689,High,High,High
12,PCReadyForWinter,19,1.3413477737711608,146.08787715634423,High,High,High
13,PCBlueSpin,1,0.6925467138341442,73.24072081861557,High,High,High
13,PCBlueSpin,2,0.43168446308900066,53.22929623189956,High,High,High
13,PCBlueSpin,3,0.7619656344961855,44.39698989879724,High,High,High
13,PCBlueSpin,4,2.0614708475839234,127.34738774515307,High,High,High
13,PCBlueSpin,5,1.8342246960346424,87.0703792781,High,High,High
13,PCBlueSpin,6,2.040655874742624,194.82403650924815,High,High,High
13,PCBlueSpin,7,1.8819200229511142,408.8458938228642,High,High,High
13,PCBlueSpin,8,0.5157909365571817,110.3933416794185,High,High,High
13,PCBlueSpin,9,0.8327023376904203,159.57505933647153,High,High,High
13,PCBlueSpin,10,1.0589573924641011,278.83832872392065,High,High,High
13,PCBlueSpin,11,0.6808996718322696,116.09695691757453,High,High,High
13,PCBlueSpin,12,0.8423288986372406,173.73926786076674,High,High,High
13,PCBlueSpin,13,0.5020728741567207,64.9703934549463,High,High,High
13,PCBlueSpin,14,0.7272986147677848,62.56885039105598,High,High,High
13,PCBlueSpin,15,1.2548533764907506,162.29364815117358,High,High,High
13,PCBlueSpin,16,0.89204211580725,251.5250661198499,High,High,High
13,PCBlueSpin,17,0.6779662085335966,103.846289647799,High,High,High
13,PCBlueSpin,18,1.230487419749423,111.79543142782099,High,High,High
13,PCBlueSpin,19,0.9522536764716192,155.68256763072688,High,High,High
13,PCCasualSquat,1,1.0190302727094283,125.53378809960192,High,High,High
13,PCCasualSquat,2,0.6304342604897272,47.66984445299703,High,High,High
13,PCCasualSquat,3,2.51405743003745,144.9773631777312,High,High,High
13,PCCasualSquat,4,0.41422203467820123,21.75537861992176,High,High,High
13,PCCasualSquat,5,1.6399357241993326,175.39527257665114,High,High,High
13,PCCasualSquat,6,1.427355497965943,268.0059854917035,High,High,High
13,PCCasualSquat,7,1.2920325984693393,97.1632304772243,High,High,High
13,PCCasualSquat,8,1.2146111403134248,161.56184783782598,High,High,High
13,PCCasualSquat,9,0.4421704894728136,40.031596906985854,High,High,High
13,PCCasualSquat,10,0.644245038246569,124.46262239741756,High,High,High
13,PCCasualSquat,11,0.8433560698460352,184.09101922895314,High,High,High
13,PCCasualSquat,12,1.036481709045813,254.29928711788128,High,High,High
13,PCCasualSquat,13,0.46495447292024716,58.15349157378584,High,High,High
13,PCCasualSquat,14,1.0956207077356879,59.87084919475082,High,High,High
13,PCCasualSquat,15,1.1301419461250495,173.32443036625594,High,High,High
13,PCCasualSquat,16,1.8045225736737667,192.71476499518567,High,High,High
13,PCCasualSquat,17,1.5485907789257018,103.45901252349536,High,High,High
13,PCCasualSquat,18,1.1106968516404125,71.46879573030664,High,High,High
13,PCCasualSquat,19,0.7888640190814862,89.70723931622783,High,High,High
13,PCFlowerDance,1,0.4260671635419484,69.98286138815519,High,High,High
13,PCFlowerDance,2,0.2230524459909281,27.81545747085157,High,High,High
13,PCFlowerDance,3,0.6161763519918353,86.55410041998837,High,High,High
13,PCFlowerDance,4,0.5977114740697814,86.2395272704094,High,High,High
13,PCFlowerDance,5,0.5819065674983065,120.77699376032217,High,High,High
13,PCFlowerDance,6,0.31420886725566743,80.00023898734396,High,High,High
13,PCFlowerDance,7,0.4203646586278725,53.55129180133498,High,High,High
13,PCFlowerDance,8,0.9794591153405581,156.74033556252257,High,High,High
13,PCFlowerDance,9,0.8446765740107594,108.7891158617779,High,High,High
13,PCFlowerDance,10,1.313276951125175,81.1963747217697,High,High,High
13,PCFlowerDance,11,0.406357215594173,65.10912155664285,High,High,High
13,PCFlowerDance,12,1.1442029661753788,124.29423724117463,High,High,High
13,PCFlowerDance,13,1.959033533095588,52.7801975263035,High,High,High
13,PCFlowerDance,14,0.6988116845253177,51.3089139171406,High,High,High
13,PCFlowerDance,15,1.5513431813697887,107.1691565437928,High,High,High
13,PCFlowerDance,16,1.7615520669559481,88.3909555362263,High,High,High
13,PCFlowerDance,17,1.1483857152034516,40.95305391362022,High,High,High
13,PCFlowerDance,18,1.0242996130001862,82.70899011103769,High,High,High
13,PCFlowerDance,19,1.3755824787022548,113.38731198521131,High,High,High
13,PCReadyForWinter,1,0.15145153683780044,5.464624009501814,High,High,High
13,PCReadyForWinter,2,1.4347830971710074,71.30632786099176,High,High,High
13,PCReadyForWinter,3,1.5257250847687407,83.53230806229088,High,High,High
13,PCReadyForWinter,4,0.4044228845156617,26.404844141742903,High,High,High
13,PCReadyForWinter,5,0.4669015815291513,29.05517775699783,High,High,High
13,PCReadyForWinter,6,1.3693835955272584,103.05846058512283,High,High,High
13,PCReadyForWinter,7,0.5065362425020953,44.541192770402816,High,High,High
13,PCReadyForWinter,8,0.23338164650921064,13.114512532715914,High,High,High
13,PCReadyForWinter,9,0.9683955136774084,93.772108939473,High,High,High
13,PCReadyForWinter,10,0.37661051813158053,63.395169021727824,High,High,High
13,PCReadyForWinter,11,0.808741534684997,89.0753051646784,High,High,High
13,PCReadyForWinter,12,0.2903941208538351,50.64044386396026,High,High,High
13,PCReadyForWinter,13,0.8561771908421052,57.63016978506605,High,High,High
13,PCReadyForWinter,14,1.0448532827702623,199.67765628704234,High,High,High
13,PCReadyForWinter,15,0.6436027656112517,78.22813603838158,High,High,High
13,PCReadyForWinter,16,1.2330504813577645,47.35606532574891,High,High,High
13,PCReadyForWinter,17,1.1813563387157673,97.56893754015607,High,High,High
13,PCReadyForWinter,18,1.1916246980488774,315.3065699891421,High,High,High
13,PCReadyForWinter,19,0.6670427145118571,143.86508447298982,High,High,High
14,PCBlueSpin,1,0.3425525268539246,79.35108515247933,Low,Low,Low
14,PCBlueSpin,2,0.12692192339732794,35.36630151542332,Low,Low,Low
14,PCBlueSpin,3,0.06937983351111793,4.7285301017246475,Low,Low,Low
14,PCBlueSpin,4,0.2043672139296949,22.723028614924246,Low,Low,Low
14,PCBlueSpin,5,0.2062473224443015,63.504604044958114,Low,Low,Low
14,PCBlueSpin,6,0.16256324130617042,67.54227793875029,Low,Low,Low
14,PCBlueSpin,7,0.2283369743199247,31.105425855166654,Low,Low,Low
14,PCBlueSpin,8,0.023875075276818584,13.118896499755703,Low,Low,Low
14,PCBlueSpin,9,0.019865601256546957,18.62337134795535,Low,Low,Low
14,PCBlueSpin,10,0.05424502016676457,11.48987687455987,Low,Low,Low
14,PCBlueSpin,11,0.06959034263075022,38.66002913108975,Low,Low,Low
14,PCBlueSpin,12,0.07053980167994336,3.002321572921453,Low,Low,Low
14,PCBlueSpin,13,0.029288142705822855,5.583397496227013,Low,Low,Low
14,PCBlueSpin,14,0.052232832429719406,23.922339973000376,Low,Low,Low
14,PCBlueSpin,15,0.027062509562682094,11.614129145862396,Low,Low,Low
14,PCBlueSpin,16,0.21493566291351768,58.43845761783915,Low,Low,Low
14,PCBlueSpin,17,0.07052421874807993,2.838777547379104,Low,Low,Low
14,PCBlueSpin,18,0.1144606319343239,2.9220586605812873,Low,Low,Low
14,PCBlueSpin,19,0.027381208049935227,7.211674991994039,Low,Low,Low
14,PCCasualSquat,1,0.9094251783604884,165.48439335206177,Low,Low,Low
14,PCCasualSquat,2,0.42089929522975084,25.488876796075726,Low,Low,Low
14,PCCasualSquat,3,0.23354309647100804,22.624421828638887,Low,Low,Low
14,PCCasualSquat,4,1.1936660820087075,64.02961915162835,Low,Low,Low
14,PCCasualSquat,5,1.4044367397489452,167.38861325527506,Low,Low,Low
14,PCCasualSquat,6,0.3949353519886237,16.652582930963895,Low,Low,Low
14,PCCasualSquat,7,1.1034278928338828,144.95794129945162,Low,Low,Low
14,PCCasualSquat,8,0.8848875710466593,64.92202558169507,Low,Low,Low
14,PCCasualSquat,9,0.8998535068994497,112.04875718255322,Low,Low,Low
14,PCCasualSquat,10,0.3790919489222817,49.14158343849228,Low,Low,Low
14,PCCasualSquat,11,0.42668933437057077,29.372069225390305,Low,Low,Low
14,PCCasualSquat,12,0.8001754420208356,97.76246828978778,Low,Low,Low
14,PCCasualSquat,13,1.1093026684838059,224.63530293943495,Low,Low,Low
14,PCCasualSquat,14,0.39809161159381495,30.216102396628322,Low,Low,Low
14,PCCasualSquat,15,0.7806724343822421,67.9783133757444,Low,Low,Low
14,PCCasualSquat,16,0.5355900340859403,29.79226878073016,Low,Low,Low
14,PCCasualSquat,17,0.5756583780270756,37.34333704286099,Low,Low,Low
14,PCCasualSquat,18,0.7927919775810564,48.393777363945894,Low,Low,Low
14,PCCasualSquat,19,1.4871250813608525,140.5225909760374,Low,Low,Low
14,PCFlowerDance,1,0.2399775850642488,33.51340937693138,Low,Low,Low
14,PCFlowerDance,2,0.20929784389658884,39.33030804946805,Low,Low,Low
14,PCFlowerDance,3,0.10617806932010726,33.102245802451414,Low,Low,Low
14,PCFlowerDance,4,0.21044909344203702,8.34240987201234,Low,Low,Low
14,PCFlowerDance,5,0.16180733832386543,15.318059371724228,Low,Low,Low
